timestamp,event_type,topic,detail
2026-05-04T01:50:38.481261,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.26,""ec"":1129,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834238346}"
2026-05-04T01:50:43.780831,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.32,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":104,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834243646}"
2026-05-04T01:50:49.082344,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.24,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":104,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834248946}"
2026-05-04T01:50:54.382272,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.25,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":103,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834254246}"
2026-05-04T01:50:59.690412,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.26,""ec"":1119,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834259546}"
2026-05-04T01:51:04.986694,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.28,""ec"":1119,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834264846}"
2026-05-04T01:51:10.287132,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.27,""ec"":1119,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":103,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834270146}"
2026-05-04T01:51:15.585388,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.25,""ec"":1119,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":108,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834275447}"
2026-05-04T01:51:20.883537,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.26,""ec"":1119,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834280746}"
2026-05-04T01:51:26.193908,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.28,""ec"":1119,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834286046}"
2026-05-04T01:51:31.485017,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.30,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":103,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834291346}"
2026-05-04T01:51:36.862205,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.29,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834296716}"
2026-05-04T01:51:42.090774,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.29,""ec"":1119,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834301947}"
2026-05-04T01:51:47.389391,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.27,""ec"":1113,""suhu"":27.94,""t1"":552,""t2"":451,""t3"":272,""t4"":236,""t5"":103,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834306246}"
2026-05-04T01:51:52.686905,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.29,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834311546}"
2026-05-04T01:51:57.989194,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.28,""ec"":1119,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834317846}"
2026-05-04T01:52:03.287385,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.27,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":103,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834322146}"
2026-05-04T01:52:08.584216,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.26,""ec"":1119,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834327445}"
2026-05-04T01:52:13.889127,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.29,""ec"":1113,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834333746}"
2026-05-04T01:52:19.187636,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.30,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834338046}"
2026-05-04T01:52:24.488193,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.28,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":108,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834343346}"
2026-05-04T01:52:29.787384,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.27,""ec"":1113,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":108,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834349646}"
2026-05-04T01:52:35.086667,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.31,""ec"":1119,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834354946}"
2026-05-04T01:52:40.552470,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.35,""ec"":1119,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":103,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834360406}"
2026-05-04T01:52:45.686911,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.26,""ec"":1119,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834365546}"
2026-05-04T01:52:50.987830,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.25,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":103,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834370846}"
2026-05-04T01:52:56.287226,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.24,""ec"":1119,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834375146}"
2026-05-04T01:53:01.589325,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.28,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834381446}"
2026-05-04T01:53:06.888329,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.28,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834386746}"
2026-05-04T01:53:12.183910,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.25,""ec"":1119,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":83,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834391046}"
2026-05-04T01:53:17.488009,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.29,""ec"":1119,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834397346}"
2026-05-04T01:53:22.795499,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.27,""ec"":1119,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834402646}"
2026-05-04T01:53:28.085687,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.29,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834407946}"
2026-05-04T01:53:33.392190,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.26,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":103,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834413246}"
2026-05-04T01:53:38.686827,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.28,""ec"":1113,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834418546}"
2026-05-04T01:53:44.092809,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.25,""ec"":1129,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834424947}"
2026-05-04T01:53:49.289713,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.27,""ec"":1123,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834429146}"
2026-05-04T01:53:54.592225,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.26,""ec"":1119,""suhu"":27.94,""t1"":552,""t2"":449,""t3"":271,""t4"":236,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834434446}"
2026-05-04T01:53:59.890156,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.28,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834439746}"
2026-05-04T01:54:05.190509,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.28,""ec"":1129,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834445046}"
2026-05-04T01:54:10.489841,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.29,""ec"":1129,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834450346}"
2026-05-04T01:54:15.789097,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.28,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834455647}"
2026-05-04T01:54:21.092846,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.28,""ec"":1119,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":82,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834461946}"
2026-05-04T01:54:26.391343,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.28,""ec"":1117,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834466246}"
2026-05-04T01:54:31.693444,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.28,""ec"":1119,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834471546}"
2026-05-04T01:54:36.990387,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.26,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834476846}"
2026-05-04T01:54:42.290492,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.30,""ec"":1119,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834482147}"
2026-05-04T01:54:47.734510,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.27,""ec"":1119,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834487586}"
2026-05-04T01:54:52.891116,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.29,""ec"":1119,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834492746}"
2026-05-04T01:54:58.190480,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.30,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834497046}"
2026-05-04T01:55:03.490580,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.28,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834502346}"
2026-05-04T01:55:08.795130,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.30,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834508645}"
2026-05-04T01:55:14.091485,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.27,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834513946}"
2026-05-04T01:55:19.391145,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.26,""ec"":1129,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":108,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834518246}"
2026-05-04T01:55:24.692562,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.29,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":103,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834524546}"
2026-05-04T01:55:29.993619,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.29,""ec"":1117,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834529846}"
2026-05-04T01:55:35.293274,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.28,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":103,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834534145}"
2026-05-04T01:55:40.589646,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.25,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834540446}"
2026-05-04T01:55:45.902461,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.32,""ec"":1113,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":103,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834545746}"
2026-05-04T01:55:51.242598,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.28,""ec"":1119,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834551096}"
2026-05-04T01:55:56.496537,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.27,""ec"":1123,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834556346}"
2026-05-04T01:56:01.794028,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.27,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":108,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834561646}"
2026-05-04T01:56:07.103386,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.31,""ec"":1117,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834566946}"
2026-05-04T01:56:12.393546,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.30,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834572246}"
2026-05-04T01:56:17.692598,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.26,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834577546}"
2026-05-04T01:56:22.993704,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.28,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834582846}"
2026-05-04T01:56:28.291046,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.27,""ec"":1119,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834588147}"
2026-05-04T01:56:33.598738,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.29,""ec"":1112,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":82,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834593448}"
2026-05-04T01:56:38.901516,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.29,""ec"":1117,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.66,""flow"":0.00,""total"":0.036,""timestamp"":1777834598746}"
2026-05-04T01:56:44.196535,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.26,""ec"":1117,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834604046}"
2026-05-04T01:56:49.496420,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.28,""ec"":1112,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834609346}"
2026-05-04T01:56:54.858345,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.27,""ec"":1113,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834614706}"
2026-05-04T01:57:00.092126,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.29,""ec"":1128,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834619946}"
2026-05-04T01:57:05.397137,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.27,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":103,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834624246}"
2026-05-04T01:57:10.698909,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.27,""ec"":1117,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":108,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834629546}"
2026-05-04T01:57:15.996490,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.30,""ec"":1112,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834635846}"
2026-05-04T01:57:21.299229,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.26,""ec"":1112,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834640147}"
2026-05-04T01:57:26.595193,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.26,""ec"":1119,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834645446}"
2026-05-04T01:57:31.896159,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.31,""ec"":1123,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":272,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834651746}"
2026-05-04T01:57:37.196087,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.26,""ec"":1124,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834656046}"
2026-05-04T01:57:42.497240,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.31,""ec"":1119,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":272,""t4"":233,""t5"":104,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834661347}"
2026-05-04T01:57:47.792288,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.29,""ec"":1123,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":108,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834667646}"
2026-05-04T01:57:53.101289,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.31,""ec"":1123,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":108,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834672946}"
2026-05-04T01:57:58.448920,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.27,""ec"":1117,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":82,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834678296}"
2026-05-04T01:58:03.697969,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.27,""ec"":1123,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834683546}"
2026-05-04T01:58:08.993360,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.26,""ec"":1117,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834688845}"
2026-05-04T01:58:14.297748,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.27,""ec"":1123,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834693146}"
2026-05-04T01:58:19.605097,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.29,""ec"":1123,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834699446}"
2026-05-04T01:58:24.898841,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.29,""ec"":1123,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":232,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834704746}"
2026-05-04T01:58:30.203804,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.28,""ec"":1119,""suhu"":27.94,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834709046}"
2026-05-04T01:58:35.494696,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.26,""ec"":1117,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":103,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834715345}"
2026-05-04T01:58:40.807301,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.29,""ec"":1117,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":103,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834720646}"
2026-05-04T01:58:46.098351,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.29,""ec"":1117,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834725946}"
2026-05-04T01:58:51.398893,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.28,""ec"":1123,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834731246}"
2026-05-04T01:58:56.698923,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.26,""ec"":1112,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":108,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834736546}"
2026-05-04T01:59:02.097995,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.29,""ec"":1117,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":104,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777834742938}"
2026-05-04T01:59:07.301063,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.29,""ec"":1128,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":236,""t5"":103,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834747146}"
2026-05-04T01:59:12.596574,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.28,""ec"":1123,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":107,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834752446}"
2026-05-04T01:59:17.898468,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.27,""ec"":1123,""suhu"":28.00,""t1"":552,""t2"":450,""t3"":271,""t4"":233,""t5"":108,""box"":14.80,""flow"":0.00,""total"":0.036,""timestamp"":1777834757746}"
